DateTime,lat,lon,Town,Max_HAILNC
2025-03-25 12:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 13:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 14:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 15:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 16:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 17:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 18:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 19:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 20:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 21:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 22:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-25 23:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 00:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 01:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 02:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 03:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 04:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 05:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 06:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 07:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 08:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 09:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 10:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 11:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 12:00:00,36.297000000000,59.600000000000,Mashhad,0.675013631582
2025-03-26 13:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 14:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 15:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 16:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 17:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 18:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 19:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 20:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 21:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 22:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-26 23:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 00:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 01:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 02:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 03:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 04:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 05:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 06:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 07:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 08:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 09:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 10:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 11:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-27 12:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
